,university,sent_id,original_sentence,zh_translation,eng_translation,cs_word_id,first_cs_word_form,cs_word_annotated,cs_word_annotated_zh,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_translation,preceding_translation,cs_word_frequency,cs_word_frequency_zh,cs_word_length,cs_word_length_zh,cs_word_dep_dist,cs_word_pos_zh,sentence_length,sentence_length_zh,ngram_prob,ngram_prob_zh,dep_prob,dep_prob_zh,ngram_surp,ngram_surp_zh,dep_surp,dep_surp_zh,,,,preceding_translation,first_cs_word_form,,,preceding_word,first_cs_word_translation,preceding_wordfirst_cs_word_translation
58,CMU,119,大家 住 过 house 就 知道 房东 有 多 重要 了 ！,大家 住 过 整套 房子 就 知道 房东 有 多 重要 了 ！,"If you've lived in an entire house, you know how important landlords are!",4,house,obl,det,整套,就,过,it,pass,10.625950787430100,6.498816402385040,2,1,1,AD,12,13,-4.331524,-3.8522584,-3.258985,-4.76989,4.331524,3.8522584,3.258985,4.76989,,,,pass,house,pass house,,过,整套,过整套
59,CMU,124,house 出租 2018 .,房屋 出租 2018 。,Housing for rent 2018.,1,house,root,nsubj,房屋,出租,</s>,rent,</s>,8.183603752060920,12.012245148550000,5,2,1,NN,4,4,-4.800256,-5.2088337,-3.9428484,-3.0264444,4.800256,5.2088337,3.9428484,3.0264444,,,,</s>,house,</s> house,,</s>,房屋,</s>房屋
60,CMU,125,房型 ： house 一 层 ， 与 二 层 完全 独立 。,房型 ： 房屋 一 层 与 二 层 完全 独立 。,Room type: The first and second floors of the house are completely independent.,3,house,nmod,nmod,房屋,完全,：,completely,:,9.614349875751650,8.456897087060600,4,1,1,VV,12,11,-2.291965,-1.7983218,-4.4844923,-5.5654106,2.291965,1.7983218,4.4844923,5.5654106,,,,:,house,: house,,：,房屋,：房屋
61,CMU,134,餐厅 和 deck 之前 是 全 景 玻璃 门 。,餐厅 和 露台 之前 是 全 景 玻璃 门 。,The dining room and terrace are fronted by full-view glass doors.,3,deck,conj,conj,露台,门,和,The door,and,8.041953234997890,10.913632859881900,7,2,1,JJ,10,10,-1.8430461,-3.7482193,-3.9596064,-5.3081903,1.8430461,3.7482193,3.9596064,5.3081903,,,,and,deck,and deck,,和,露台,和露台
62,CMU,140,风水 宝地 ， 楼 主 正是 在 这里 面试 并 拿到 玄学 公司 的 offer ！,风水 宝地 ， 楼 主 正是 在 这里 面试 并 拿到 玄学 公司 的 录取 ！,"Geomantic treasure ground, building advocate is here interview and take the admission of metaphysical company!",15,offer,case,obj,录取,面试,的,The interview,the,7.869110422158480,8.456897087060600,3,2,1,NN,16,16,-1.4044223,-2.0009315,-5.165313,-5.167922,1.4044223,2.0009315,5.165313,5.167922,,,,the,offer,the offer,,的,录取,的录取
63,CMU,143,需要 房子 的 朋友 请 联系 我 呀 ， 这个 房子 依然 available 。,需要 房子 的 朋友 请 联系 我 呀 ， 这个 房子 依然 可 租 。,"If you need a house, please contact me. This house is still available for rent.",13,available,det,aux,可,。,依然,.,still,10.913632859881900,10.625950787430100,4,1,1,JJ,14,15,-3.032883,-5.3656597,-6.257533,-3.5340314,3.032883,5.3656597,6.257533,3.5340314,,,,still,available,still available,,依然,可,依然可
64,CMU,145,且 在 寒冷 的 匹兹堡 cover 所有 暖气 费 ！,且 在 寒冷 的 匹兹堡 包含 所有 暖气 费 ！,And that includes all the heating in cold Pittsburgh!,6,cover,root,root,包含,包含,匹兹堡,contains,Pittsburgh,7.34880605443795,4.90154902557119,5,1,4,DEG,10,10,-6.945077,-5.630717,-4.5326414,-5.4948006,6.945077,5.630717,4.5326414,5.4948006,,,,Pittsburgh,cover,Pittsburgh cover,,匹兹堡,包含,匹兹堡包含
65,CMU,146,租 新房 还 得 大 冬天 往返 宜家 搬家 具 组装 家具 ， 折腾 一 遍 签 合同 接 电网 的 手续 ， 来 这 直接 拎包 入住 ， so easy ！,租 新房 还 得 大 冬天 往返 宜家 搬家 具 组装 家具 ， 折腾 一 遍 签 合同 接 电网 的 手续 ， 来 这 直接 拎包 入住 ， 很 方便 ！,"Renting a new house also have to go back and forth in winter IKEA furniture assembly, toss over the contract with the power grid procedures, to this direct bag check-in, very convenient!",30,so,advmod,advmod,很,easy,，,容易,.,9.614349875751650,8.183603752060920,4,1,1,JJ,32,32,-2.6782155,-1.6189569,-1.4023557,-3.1103249,2.6782155,1.6189569,1.4023557,3.1103249,,,,.,so,. so,,，,很,，很
66,CMU,150,房间 宽敞 ， 客厅 更大 ， 可 开 party ， 卧室 里 各 式 家具 齐全 ， 拎包 入住 。,房间 宽敞 ， 客厅 更大 ， 可 开 派对 ， 卧室 里 各 式 家具 齐全 ， 拎包 入住 。,"Spacious room, living room is bigger, can hold a party, the bedroom all kinds of furniture is complete, move-in bag.",9,party,det,nmod,派对,开,开,open,open,10.625950787430100,9.709660055555970,4,1,0,VV,20,20,-4.307396,-5.3656597,-6.008259,-5.1954193,4.307396,5.3656597,6.008259,5.1954193,,,,open,party,open party,,开,派对,开派对
67,CMU,151,欢迎 text ， 不 能 时时 接 电话 。,欢迎 来 短信 ， 不 能 时时 接 电话 。,"Welcome to SMS, can not always answer the phone.",2,text,csubj,mark,来,欢迎,欢迎,welcome,welcome,10.625950787430100,10.625950787430100,5,2,1,JJ,9,10,-3.1333272,-5.3656597,-3.8849752,-5.1646695,3.1333272,5.3656597,3.8849752,5.1646695,,,,welcome,text,welcome text,,欢迎,来,欢迎来
68,CMU,156,utility 不 包 。,公用 事业 不 包 。,Utilities are not covered.,1,utility,nsubj:pass,nmod,公用,不,</s>,Don’t,</s>,7.7081800553458500,11.319097967990100,5,2,3,JJ,4,5,-6.083623,-5.630717,-5.9345765,-4.1235642,6.083623,5.630717,5.9345765,4.1235642,,,,</s>,utility,</s> utility,,</s>,公用,</s>公用
69,CMU,162,门口 有 bus 到 中国 店 等 。,门口 有 公交 到 中国 店 等 。,There is a bus to the China store and so on.,3,bus,nsubj,nsubj,公交,有,有,There are,There are,12.012245148550000,11.319097967990100,7,2,1,AD,8,8,-1.851445,-2.1462324,-4.2371154,-1.658982,1.851445,2.1462324,4.2371154,1.658982,,,,There are,bus,There are bus,,有,公交,有公交
70,CMU,170,main office 就 在 地下 一 楼 ， 咨询 非常 方便 。,总 办公室 就 在 地下 一 楼 ， 咨询 非常 方便 。,The main office is on the ground floor. It's very convenient for enquiries.,1,main,amod,case:pref,总,office,</s>,办公室,</s>,6.694125154705800,7.084991463392810,5,2,2,NN,12,12,-5.0851774,-5.3656597,-2.5458462,-5.803809,5.0851774,5.3656597,2.5458462,5.803809,,,,</s>,main,</s> main,,</s>,总,</s>总
71,CMU,171,我 希望 租 一 个 房间 前 一 整 年 lease 。,我 希望 租 一 个 房间 前 一 整 年 的 租期 。,I want a full year's lease before I rent a room.,11,lease,det,case:dec,的,前,年,before,years,8.004911963317550,11.319097967990100,5,2,1,NN,12,13,-4.115872,-2.9488792,-6.3969927,-4.575701,4.115872,2.9488792,6.3969927,4.575701,,,,years,lease,years lease,,年,的,年的
72,CMU,177,全新 的 宜家 买 的 twin size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,全新 的 宜家 买 的 小 单人床 的 床 和 书桌 柜子 ， 房间 内 有 衣柜 。,Brand new IKEA bought small single bed and desk cabinet with wardrobe inside the room.,6,twin,amod,case:pref,小,size,的,大小,the,9.815020571213800,10.066334999494700,5,2,2,NN,18,18,-1.4044223,-2.0009315,-4.5859084,-5.803809,1.4044223,2.0009315,4.5859084,5.803809,,,,the,twin,the twin,,的,小,的小
73,CMU,178,pn-3 call 或者 text 都 阔 以 。,pn-3 打 电话 或者 发 短信 都 阔 以 。,PN-3 is a great way to make phone calls or send text messages.,2,call,det,amod,打,打,pn-3,play,pn-3,10.913632859881900,10.402807236115900,5,2,1,P,8,10,-6.945077,-5.630717,-6.142763,-4.7921157,6.945077,5.630717,6.142763,4.7921157,,,,pn-3,call,pn-3 call,,pn-3,打,pn-3打
74,CMU,180,我俩 都 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,我俩 都 是 刚 毕业 没 多久 的 年轻 职员 ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,Both of us are young employees who have just graduated. We are quiet and easy to get along with. We also like to go out at home.,9,young,amod,amod,年轻,professional,的,专业,the,8.10022214312187,7.1602148846304,7,2,8,NN,22,22,-1.4044223,-2.0009315,-2.8390574,-2.9869597,1.4044223,2.0009315,2.8390574,2.9869597,,,,the,young,the young,,的,年轻,的年轻
75,CMU,185,可以 share 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,可以 共用 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,"Can share most household appliances, kitchen supplies, furniture, etc.",2,share,root,root,共用,电器,可以,Electrical appliances,can,6.694125154705800,7.084991463392810,5,2,3,NN,12,12,-2.554887,-3.9682677,-3.4240394,-5.4948006,2.554887,3.9682677,3.4240394,5.4948006,,,,can,share,can share,,可以,共用,可以共用
76,CMU,190,一 楼 还 有 一 个 健身房 ， 及 vending machine + 小 食品 店 ， 深夜 饿 了 买 吃 的 方便 。,一 楼 还 有 一 个 健身房 ， 及 自动 售卖 机和 小 食品 店 ， 深夜 饿 了 买 吃 的 方便 。,"There is also a gym on the first floor, a vending machine and a small food shop for people who are hungry late at night.",10,vending,compound,advmod,自动,machine,及,机,and,12.012245148550000,10.913632859881900,7,2,3,VV,24,24,-1.8430461,-4.6707335,-3.7492769,-5.446909,1.8430461,4.6707335,3.7492769,5.446909,,,,and,vending,and vending,,及,自动,及自动
77,CMU,193,家具 ： 整个 house 家具 齐全 ， 出租 卧室 家具 齐全 ， 可以 打包 低价 转让 ， 方便 拎包 入住 。,家具 ： 整个 房子 家具 齐全 ， 出租 卧室 家具 齐全 ， 可以 打包 低价 转让 ， 方便 拎包 入住 。,"Furniture: the whole house is fully furnished, the rental bedroom is fully furnished, can be packed low transfer, easy to carry a bag to stay.",4,house,nsubj:pass,nmod,房子,齐全,整个,complete,The whole,8.9212026951917,7.721785707401630,4,2,1,JJ,21,21,-1.4044223,-5.630717,-3.9212816,-5.958043,1.4044223,5.630717,3.9212816,5.958043,,,,The whole,house,The whole house,,整个,房子,整个房子
78,CMU,201,卧室 里 有 一 个 queen bed ， 凉台 上 又 一 个 twin bed 。,卧室 里 有 一 个 标准 双人床 ， 凉台 上 又 一 个 单人床 。,The bedroom has a standard double bed and a single bed on the verandah.,6,queen,compound,nmod,标准,bed,个,床上,a,9.93280360687018,10.913632859881900,7,2,2,NN,16,15,-2.1681285,-4.4676676,-4.702864,-6.1155834,2.1681285,4.4676676,4.702864,6.1155834,,,,a,queen,a queen,,个,标准,个标准
79,CMU,203,两 个 block 内 有 各 种 吃 = 的 ， 银行 和 小 超市 。,两 个 街区 内 有 各 种 吃 = 的 ， 银行 和 小 超市 。,"There's all kinds of food within two blocks, a bank and a small supermarket.",3,block,obl,nsubj,街区,有,个,There are,a,9.815020571213800,8.876750932620870,8,3,2,NN,16,16,-2.1681285,-4.4676676,-2.728017,-1.658982,2.1681285,4.4676676,2.728017,1.658982,,,,a,block,a block,,个,街区,个街区
80,CMU,204,about apt ： 两 室 一 厅 ， 一 个 卫生间 ， 空间 很大 ， 朝向 为 南 ， 所以 有 充足 的 阳光 。,关于 公寓 ： 两 室 一 厅 ， 一 个 卫生间 ， 空间 很大 ， 朝向 为 南 ， 所以 有 充足 的 阳光 。,"About the apartment: two bedrooms, one living room, one bathroom, the space is large, the orientation is south, so there is plenty of sunshine.",1,about,case,case,关于,apt,</s>,恰当的,</s>,9.527338498762020,8.428726210093910,8,2,1,NN,25,25,-3.4533527,-5.2088337,-1.5488051,-5.718334,3.4533527,5.2088337,1.5488051,5.718334,,,,</s>,about,</s> about,,</s>,关于,</s>关于
81,CMU,206,bedroom ， den ， 和 hallway 均 有 closet 3 .,卧室 ， 小 房间 ， 和 门廊 都 有 衣柜 。,"There are closets in the bedroom, closet, and porch.",1,bedroom,compound,nmod,卧室,closet,</s>,衣橱,</s>,7.986893457814870,7.021812561771280,4,2,5,NN,11,11,-5.371793,-5.630717,-3.775506,-6.1155834,5.371793,5.630717,3.775506,6.1155834,,,,</s>,bedroom,</s> bedroom,,</s>,卧室,</s>卧室
82,CMU,208,同 问 楼主 这个 house 现在 还 在 招租 吗 ？,同 问 楼主 这个 房子 现在 还 在 招租 吗 ？,Is this house still available for rent?,5,house,nsubj,obj,房子,在,这个,in,this,6.694125154705800,7.084991463392810,5,2,4,NN,11,11,-1.728569,-4.173788,-4.537881,-1.4971118,1.728569,4.173788,4.537881,1.4971118,,,,this,house,this house,,这个,房子,这个房子
83,CMU,209,洗 手间 春天 刚 remodel 过 很 干净 。,洗 手间 春天 刚 改造 过 很 干净 。,The washroom was freshly renovated in the spring and was very clean.,5,remodel,root,cop,改造,干净,刚,clean,just,8.004911963317550,11.319097967990100,5,2,1,NN,9,9,-2.1618943,-5.0596094,-4.1345224,-5.597377,2.1618943,5.0596094,4.1345224,5.597377,,,,just,remodel,just remodel,,刚,改造,刚改造
84,CMU,210,公寓 有 free parking 。,公寓 有 免费 停车场 。,The apartment has free parking.,3,free,amod,advmod,免费,parking,有,停车,There are,10.913632859881900,12.012245148550000,6,2,1,JJ,5,5,-1.851445,-2.1462324,-2.3193672,-6.1578684,1.851445,2.1462324,2.3193672,6.1578684,,,,There are,free,There are free,,有,免费,有免费
85,CMU,211,manager 很 nice ， 有 问题 会 及时 给 解决 。,经理 很 好 ， 有 问题 会 及时 给 解决 。,The manager is very kind and will solve any problems in time.,1,manager,nsubj,nsubj,经理,nice,</s>,不错的,</s>,7.630218513876140,9.614349875751650,5,2,0,NN,11,11,-5.260498,-5.3656597,-4.5736713,-6.1990705,5.260498,5.3656597,4.5736713,6.1990705,,,,</s>,manager,</s> manager,,</s>,经理,</s>经理
86,CMU,212,洗衣房 在 basement ；,洗衣房 在 地下室 ；,The laundry room is in the basement;,3,basement,root,compound,地下室,洗衣房,在,Laundry room,in,8.323365694436080,12.012245148550000,9,2,3,VV,4,4,-2.1253185,-2.7147827,-5.500454,-6.4697857,2.1253185,2.7147827,5.500454,6.4697857,,,,in,basement,in basement,,在,地下室,在地下室
87,CMU,214,楼道 building manager 和蔼可亲 。,楼道 物业 经理 和蔼可亲 。,The corridor property manager is amiable.,2,building,compound,nmod,物业,manager,楼道,经理,corridor,6.694125154705800,7.084991463392810,5,2,2,NN,5,5,-6.3442974,-5.630717,-3.0957198,-3.3496456,6.3442974,5.630717,3.0957198,3.3496456,,,,corridor,building,corridor building,,楼道,物业,楼道物业
88,CMU,216,room : 超大 空间 ， 包 家具 ， 直接 入住 。,房间 ： 超大 空间 ， 包 家具 ， 直接 入住 。,"Rooms: Extra large space, including furniture, direct check-in.",1,room,root,nmod,房间,包,</s>,package,</s>,10.220485679322000,7.397124631708760,5,2,1,NN,11,11,-4.0989366,-5.50172,-4.9495683,-5.8235197,4.0989366,5.50172,4.9495683,5.8235197,,,,</s>,room,</s> room,,</s>,房间,</s>房间
89,CMU,218,附近 house 的 地下室 或者 车库 都 是 可以 的 。,附近 房子 的 地下室 或者 车库 都 是 可以 的 。,A basement or garage in a nearby house is fine.,2,house,nmod,nmod,房子,车库,附近,The garage,near,11.319097967990100,9.709660055555970,5,2,7,VV,11,11,-4.239174,-4.787219,-4.300277,-6.1155834,4.239174,4.787219,4.300277,6.1155834,,,,near,house,near house,,附近,房子,附近房子
90,CMU,219,家具 ： queen size 床 ， 桌子 转椅 台灯 ， 有 吊扇 和 顶灯 。,家具 ： 标准 双人床 ， 桌子 转椅 台灯 ， 有 吊扇 和 顶灯 。,"Furniture: Standard double bed, table swivel chair lamp, ceiling fan and ceiling light.",3,queen,compound,nmod,标准,size,：,大小,:,8.876750932620870,6.498816402385040,9,1,1,AD,15,14,-2.291965,-1.7983218,-4.702864,-6.1155834,2.291965,1.7983218,4.702864,6.1155834,,,,:,queen,: queen,,：,标准,：标准
91,CMU,222,后院 有 double deck ， 很 休闲 安静 。,后院 有 双层 露台 ， 很 休闲 安静 。,"The backyard has a double deck, very casual and quiet.",3,double,amod,nmod,双层,deck,有,甲板,There are,8.183603752060920,12.012245148550000,5,2,1,NN,9,9,-1.851445,-2.1462324,-2.642039,-6.1155834,1.851445,2.1462324,2.642039,6.1155834,,,,There are,double,There are double,,有,双层,有双层
92,CMU,226,电话 ： pn-4 ， email,电话 ： pn-4 ， 邮箱,"Telephone: PN-4, E-mail",5,email,root,compound,邮箱,邮箱,，,email,",",7.630218513876140,7.358284798392490,9,2,1,NN,5,5,-2.918483,-1.6189569,-3.430358,-5.5932455,2.918483,1.6189569,3.430358,5.5932455,,,,",",email,", email",,，,邮箱,，邮箱
93,CMU,231,house 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,房子 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,There are three bedrooms in the house. The other two rooms are occupied by an American woman who is an undergraduate at the University of Pittsburgh and a Chinese man who is a post-doctoral fellow at the University of Pittsburgh.,1,house,nmod,nsubj,房子,有,</s>,There are,</s>,9.373187818934760,9.709660055555970,6,2,3,VV,30,30,-4.800256,-4.787219,-3.8198168,-1.658982,4.800256,4.787219,3.8198168,1.658982,,,,</s>,house,</s> house,,</s>,房子,</s>房子
94,CMU,233,房子 目前 几乎 是 fully furnished ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 等 。,房子 目前 几乎 是 家具 齐全 ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 等 。,"The house is now almost fully furnished, including TV, bed, desk, dining room, big table, chairs, etc.",5,fully,advmod,nmod,家具,furnished,是,有家具的,is,10.625950787430100,10.402807236115900,5,1,0,VV,21,21,-2.2074938,-2.0287743,-2.9170341,-6.1155834,2.2074938,2.0287743,2.9170341,6.1155834,,,,is,fully,is fully,,是,家具,是家具
95,CMU,239,如果 renew ， 也 是 yearly lease 从 夏天 都 夏天 。,如果 更新 ， 也 是 一 年 期 租约 从 夏天 都 夏天 。,"If renewed, it is also a one-year lease from summer to summer.",2,renew,advcl,xcomp,更新,夏天,如果,summer,if,7.630218513876140,7.358284798392490,9,2,1,NN,12,14,-1.5715743,-2.646433,-4.212656,-5.955969,1.5715743,2.646433,4.212656,5.955969,,,,if,renew,if renew,,如果,更新,如果更新
96,CMU,240,不包括 utilities .,不 包括 水电气 等 服务费 。,It does not include utilities and other service charges.,1,utilities,nsubj,advmod,不,utilities,</s>,公用事业公司,</s>,10.913632859881900,7.885110763504930,4,2,0,VV,3,6,-5.711828,-2.3499491,-5.16272,-6.1578684,5.711828,2.3499491,5.16272,6.1578684,,,,</s>,utilities,</s> utilities,,</s>,不,</s>不
97,CMU,244,朋友 来 聚餐 ， 开 party 都 有 足够 空间 。,朋友 来 聚餐 ， 开 派对 都 有 足够 空间 。,There is plenty of room for friends to come for dinner or parties.,6,party,conj,obj,派对,开,开,open,open,10.625950787430100,6.498816402385040,2,1,1,AD,11,11,-4.307396,-5.3656597,-2.8960679,-4.6307087,4.307396,5.3656597,2.8960679,4.6307087,,,,open,party,open party,,开,派对,开派对
