Unnamed: 0,university,sent_id,original_sentence,translation,eng_translation,word_id,first_cs_word_form,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_trans,preceding_trans,preceding_prob,Unnamed: 14,preceding_trans.1,first_cs_word_form.1,Unnamed: 17,cs_word_annotated
91.0,CMU,222.0,后院 有 double deck ， 很 休闲 安静 。,后院 有 双层 露台 ， 很 休闲 安静 。,"The backyard has a double deck, very casual and quiet.",3.0,double,双层,deck,有,甲板,There are,0.00332088859553227,,There are,double,There are double,amod
92.0,CMU,226.0,电话 ： pn-4 ， email,电话 ： pn-4 ， 邮箱,"Telephone: PN-4, E-mail",5.0,email,邮箱,邮箱,，,email,",",0.00016452409935296998,,",",email,", email",root
93.0,CMU,231.0,house 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,房子 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,There are three bedrooms in the house. The other two rooms are occupied by an American woman who is an undergraduate at the University of Pittsburgh and a Chinese man who is a post-doctoral fellow at the University of Pittsburgh.,1.0,house,房子,有,</s>,There are,</s>,0.0,,</s>,house,</s> house,nmod
94.0,CMU,233.0,房子 目前 几乎 是 fully furnished ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 等 。,房子 目前 几乎 是 家具 齐全 ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 等 。,"The house is now almost fully furnished, including TV, bed, desk, dining room, big table, chairs, etc.",5.0,fully,家具,furnished,是,有家具的,is,3.35182423033736e-05,,is,fully,is fully,advmod
95.0,CMU,239.0,如果 renew ， 也 是 yearly lease 从 夏天 都 夏天 。,如果 更新 ， 也 是 一 年 期 租约 从 夏天 都 夏天 。,"If renewed, it is also a one-year lease from summer to summer.",2.0,renew,更新,夏天,如果,summer,if,0.049599010643082,,if,renew,if renew,NA
96.0,CMU,240.0,不包括 utilities .,不 包括 水电气 等 服务费 。,It does not include utilities and other service charges.,1.0,utilities,不,utilities,</s>,公用事业公司,</s>,0.0,,</s>,utilities,</s> utilities,nsubj
97.0,CMU,244.0,朋友 来 聚餐 ， 开 party 都 有 足够 空间 。,朋友 来 聚餐 ， 开 派对 都 有 足够 空间 。,There is plenty of room for friends to come for dinner or parties.,6.0,party,派对,开,开,open,open,9.89103216348211e-05,,open,party,open party,NA
98.0,CMU,245.0,松鼠山 公寓 很少 ， 所以 我 的 房子 既 能 享受 apartment 的 物业 ， 又 能 享受 松鼠 山 的 优越 位置 。,松鼠山 公寓 很少 ， 所以 我 的 房子 既 能 享受 公寓 的 物业 ， 又 能 享受 松鼠 山 的 优越 位置 。,"There are very few Squirrel Hill apartments, so my house enjoys both the property of the apartment and the superior location of Squirrel Hill.",12.0,apartment,公寓,享受,享受,enjoy,enjoy,6.65930878333449e-05,,enjoy,apartment,enjoy apartment,nmod
99.0,CMU,247.0,顶 个 ~ update 一下 ： 房子 还 在 。,顶 个 ~ 更新 一下 ： 房子 还 在 。,Updated: The house is still there.,4.0,update,更新,顶,~,The top,~,3.72137843774575e-05,,~,update,~ update,NA
100.0,CMU,248.0,适合 爸 妈 来 visit ， 男女 朋友 来 visit ， 各 种 。,适合 爸 妈 来 玩 ， 男女 朋友 来 玩 ， 各 种 。,"Suitable for mom and dad to play, male and female friends to play, all kinds.",5.0,visit,玩,玩,来,play,to,0.000278249255683241,,to,visit,to visit,NA
101.0,CMU,249.0,apartment 是 一 房 一 厅 ， 一 厨房 ， 一卫浴 。,公寓 是 一 房 一 厅 ， 一 厨房 ， 一卫浴 。,"The apartment is one room, one living room, one kitchen and one bathroom.",1.0,apartment,公寓,是,</s>,is,</s>,0.0,,</s>,apartment,</s> apartment,nsubj
102.0,CMU,256.0,现在 就 可以 move in !,现在 就 可以 入住 ！,Check in now!,4.0,move,入住,入住,可以,To stay in,can,5.82841156356854e-05,,can,move,can move,NA
103.0,CMU,259.0,上学 放学 so easy ！,上学 放学 很 方便 ！,It's convenient to go to school and back from school!,3.0,so,很,easy,放学,容易,School is over,0.00013731682915824799,,School is over,so,School is over so,NA
104.0,CMU,265.0,类型 ： apartment 。,类型 ： 公寓 。,Type: Apartments.,3.0,apartment,公寓,公寓,：,apartment,:,6.65930878333449e-05,,:,apartment,: apartment,NA
105.0,CMU,266.0,夏天 开始 ， yearly lease 。,夏天 开始 ， 一 年 租期 。,One year lease starting in the summer.,4.0,yearly,一,。,，,.,.,4.89655057598124e-06,,.,yearly,. yearly,compound
106.0,CMU,267.0,小区 环境 非常 幽静 ： 有 多 处 playground 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,小区 环境 非常 幽静 ： 有 多 处 休闲 场地 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,"The neighborhood is very quiet, with lots of recreation areas and parks, perfect for families with children (and the elderly)",9.0,playground,休闲,和,处,and,place,0.005015003905125989,,place,playground,place playground,NA
107.0,CMU,269.0,房间 明亮 宽敞 ， 干净 整洁 ， 有 walk in closet ， 家具 齐全 ， 可 拎包 入住 。,房间 明亮 宽敞 ， 干净 整洁 ， 有 步入 式 衣柜 ， 家具 齐全 ， 可 拎包 入住 。,"The room is bright and spacious, clean and tidy, with walk-in closet, fully furnished, bag occupancy available.",9.0,walk,步入,有,有,There are,There are,4.0020810821627206e-05,,There are,walk,There are walk,NA
108.0,CMU,270.0,有 一 个 fireplace ， 中央 空调 。,有 一 个 火炉 ， 中央 空调 。,There is a stove and central air conditioning.,4.0,fireplace,火炉,有,个,There are,a,0.143528851590632,,a,fireplace,a fireplace,det
109.0,CMU,277.0,prefer 男生 。,更 希望 是 男生 。,I hope it's a boy.,1.0,prefer,更,男生,</s>,The boy,</s>,0.0,,</s>,prefer,</s> prefer,NA
110.0,CMU,278.0,其他 附近 的 房子 可能 有 个别 卧室 或者 house 也 可以 夏天 短 租 的 。,其他 附近 的 房子 可能 有 个别 卧室 或者 整 套 房子 也 可以 夏天 短 租 的 。,Other nearby houses may have individual bedrooms or entire properties that can be rented for short periods in the summer.,10.0,house,整,可以,或者,can,or,9.98896317500174e-05,,or,house,or house,NA
111.0,CMU,279.0,饭厅 有 两 张 书桌 ， 房间 有 一 张 king size bed 。,饭厅 有 两 张 书桌 ， 房间 有 一 张 特大 双人床 。,There are two desks in the dining room and a king-size double bed in the room.,11.0,king,特大,size,张,大小,zhang,1.0772411267158698e-05,,zhang,king,zhang king,case
112.0,CMU,281.0,户型 ： 一 室 一 厅 ， 崭新 的 apartment room 。,户型 ： 一 室 一 厅 ， 崭新 的 公寓 房间 。,"Unit type: one room one living room, brand-new apartment room.",10.0,apartment,公寓,room,的,房间,the,0.00010044320564490799,,the,apartment,the apartment,compound
113.0,CMU,287.0,整个 house 不 单独 租 一 个 卧室 ， 希望 同学 结伴 租 整 个 house 。,整个 房子 不 单独 租 一 个 卧室 ， 希望 同学 结伴 租 整个 房子 。,"The whole house does not rent a single bedroom, hope students rent the whole house together.",2.0,house,房子,租,整个,rent,The whole,7.82729848620047e-05,,The whole,house,The whole house,nsubj
114.0,CMU,291.0,单独 饭厅 ， 后院 可 免费 停车 ， 包 utility ， 全 套 家具 .,单独 饭厅 ， 后院 可 免费 停车 ， 包 各 种 服务费 ， 全 套 家具 。,"Separate dining room, free parking in backyard, including all kinds of service charges, full set of furniture.",10.0,utility,各,全,包,all,package,0.000394248127321395,,package,utility,package utility,NA
115.0,CMU,302.0,整个 house 的 是 yearly lease .,整个 房子 的 是 整 年 租 。,The entire house is leased for a full year.,2.0,house,房子,.,整个,.,The whole,7.82729848620047e-05,,The whole,house,The whole house,nsubj:pass
116.0,CMU,303.0,补充 ： 如果 几 个 同学 一 起 租 整 个 house ， 麻烦 告知 具体 要求 。,补充 ： 如果 几 个 同学 一 起 租 整个 房子 ， 麻烦 告知 具体 要求 。,"Supplement: if several students rent the whole house at one time, please inform us the specific requirements.",10.0,house,整个,个,租,a,rent,9.98896317500174e-05,,rent,house,rent house,obj
117.0,CMU,304.0,整 栋 house 的 最早 2017/6/1 开始 入住 。,整 栋 房子 的 最早 2017/6/1 开始 入住 。,"The earliest occupancy of the whole house is June 1, 2017.",3.0,house,房子,入住,栋,To stay in,building,9.98896317500174e-05,,building,house,building house,nmod
118.0,CMU,307.0,如有 需要 ， 请 email 联系 （ em@19,如有 需要 ， 请 发 邮件 联系 （ em@19,"If you need any help, please contact us at em@19",5.0,email,发,如有,请,If you have,please,0.00016452409935296998,,please,email,please email,obl
119.0,CMU,309.0,房租 交付 方式 为 check 。,房租 交付 方式 为 支票 支付 。,The rent will be paid by check.,5.0,check,支票,。,为,.,for,0.000102827562095606,,for,check,for check,obl
120.0,CMU,313.0,手头 没有 floor plan ， 所以 自己 画 了 张 。,手头 没有 户型 图 ， 所以 自己 画 了 张 。,"I didn't have the apartment plan at hand, so I drew one by myself.",3.0,floor,户型,plan,没有,计划,There is no,0.000228291549061929,,There is no,floor,There is no floor,NA
121.0,CMU,314.0,邮寄 的 包裹 不用 担心 丢失 ， 会 有 doorman 代为 签收 保管 ；,邮寄 的 包裹 不用 担心 丢失 ， 会 有 门卫 代为 签收 保管 ；,"Mail parcels do not have to worry about losing, there will be a doorman to sign for safekeeping;",10.0,doorman,门卫,有,有,There are,There are,0.00332088859553227,,There are,doorman,There are doorman,aux
122.0,CMU,319.0,house 内部 精心 装修 过 ， 因此 住 得 非常 舒服 。,房子 内部 精心 装修 过 ， 因此 住 得 非常 舒服 。,"The interior of the house has been carefully decorated, so it is very comfortable to live in.",1.0,house,房子,内部,</s>,internal,</s>,0.0,,</s>,house,</s> house,nmod
123.0,CMU,320.0,house 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好 。,房子 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好 。,The house was in a white retirement community. It was very quiet and safe.,1.0,house,房子,幽静,</s>,A quiet,</s>,0.0,,</s>,house,</s> house,nsubj
124.0,CMU,322.0,总之 家 里 非常 宽敞 ， 可以 开 party 。,总之 家 里 非常 宽敞 ， 可以 开 派对 。,"Anyway, the house is very spacious for parties.",9.0,party,派对,开,开,open,open,9.89103216348211e-05,,open,party,open party,NA
125.0,CMU,323.0,厨房 卫生间 ： 可能 与 另 一 个 房间 的 人 share ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 nice ， 很 爱 干净 。,厨房 卫生间 ： 可能 与 另 一 个 房间 的 人 共用 ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 善良 ， 很 爱 干净 。,"Kitchen toilet: may be shared with another room, the other room is a girl, a college student, the person is very kind, very clean love.",12.0,share,共用,女生,人,The girl,people,4.602757541422371e-05,,people,share,people share,det
126.0,CMU,324.0,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,周边 ： 附近 有 酒吧 和 餐厅 ， 还 有 小 超市 。,"Nearby: There are bars and restaurants nearby, as well as a small supermarket.",5.0,bar,酒吧,餐厅,有,The restaurant,There are,0.00332088859553227,,There are,bar,There are bar,det
127.0,CMU,325.0,房间 格局 ： 一 室 一 厅 一 厨 一 卫 ， 很 适合 一 个 人 或 couple 入住 ， 房间 的 隔音 效果 很 好 。,房间 格局 ： 一 室 一 厅 一 厨 一 卫 ， 很 适合 一 个 人 或 情侣 入住 ， 房间 的 隔音 效果 很 好 。,"Room pattern: one room one hall one hutch one defends, suit a person or lovers to stay very much, the sound insulation effect of the room is very good.",19.0,couple,情侣,适合,或,Suitable for,or,9.695170140442858e-05,,or,couple,or couple,NA
128.0,CMU,326.0,可以 直接 签 一 年 ， 也 可以 接 现在 的 lease 然后 续签 。,可以 直接 签 一 年 ， 也 可以 接 现在 的 租约 然后 续签 。,You can either sign for one year or take your current lease and renew it.,12.0,lease,租约,接,的,Pick up,the,8.788780493929459e-05,,the,lease,the lease,obj
129.0,CMU,329.0,房租 加上 utility 费用 一共 每 月 $1086 。,房租 加上 各 种 服务 费用 一共 每 月 $1086 。,"The rent, plus service charges, comes to $1086 per month.",3.0,utility,各,每,加上,every,add,0.0013867616011922,,add,utility,add utility,NA
130.0,CMU,335.0,价格 the lower the better 。,价格 越 低 越 好 。,"The lower the price, the better.",2.0,the,越,lower,价格,较低的,The price,0.00046963790917202804,,The price,the,The price the,mark
131.0,CMU,336.0,可以 在 网上 看 这个 apartment 的 介绍 。,可以 在 网上 看 这个 公寓 的 介绍 。,You can find the description of the apartment online.,6.0,apartment,公寓,介绍,这个,introduce,this,6.65930878333449e-05,,this,apartment,this apartment,nmod
132.0,CMU,337.0,公寓 的 详细 信息 和 图片 可以 在 union 的 网站 上 看到 。,公寓 的 详细 信息 和 图片 可以 在 联合 机构 的 网站 上 看到 。,Details and pictures of the apartments can be found on the joint agency's website.,9.0,union,联合,的,在,the,in,4.0151714723046205e-05,,in,union,in union,case
133.0,CMU,339.0,若 有 兴趣 请 发 email 到 em@20,若 有 兴趣 请 发 邮件 到 em@20,"If you are interested, please email us at em@20",6.0,email,邮件,发,发,hair,hair,0.00016452409935296998,,hair,email,hair email,root
134.0,CMU,341.0,公寓 也 是 pet friendly 的 。,公寓 也 是 允许 饲养 宠物 的 。,Pets are also allowed in the apartment.,4.0,pet,允许,允许,是,allow,is,6.85517080637374e-06,,is,pet,is pet,NA
135.0,CMU,345.0,三 人 公用 一 个 bathroom 。,三 人 公用 一 个 浴室 。,Three people share a bathroom.,6.0,bathroom,浴室,浴室,个,The bathroom,a,5.9518495372437e-05,,a,bathroom,a bathroom,det
136.0,CMU,366.0,走进 房子 就 觉得 房子 是 一 个 happy house ！,走进 房子 就 觉得 房子 是 一 个 气氛 愉悦 的 地方 ！,Entering the house felt that the house is a pleasant atmosphere of the place!,9.0,happy,气氛,house,个,房子,a,8.92777430586555e-05,,a,happy,a happy,det
137.0,CMU,372.0,还有 个别 house 和 个别 单独 的 房间 招租 。,还有 个别 房子 和 个别 单独 的 房间 招租 。,There are individual houses and individual rooms for rent.,3.0,house,房子,房间,个别,The room,individual,9.98896317500174e-05,,individual,house,individual house,NA
138.0,CMU,373.0,房间 位 于 house 三 层 楼 的 第三 层 。,房间 位于 房子 三 层 楼 的 第三 层 。,The room is on the third floor of the house.,2.0,house,位于,位于,房间,Located in the,The room,7.82729848620047e-05,,The room,house,The room house,nmod
139.0,CMU,375.0,整个 house 家具 齐全 ， 出租 卧室 家具 齐全 ， 可以 打包 低价 转让 ， 方便 拎包 入住 。,整个 房子 家具 齐全 ， 出租 卧室 家具 齐全 ， 可以 打包 低价 转让 ， 方便 拎包 入住 。,"The whole house is fully furnished, the rental bedroom is fully furnished, you can pack a low transfer, easy to carry a bag to stay.",2.0,house,房子,齐全,整个,complete,The whole,7.82729848620047e-05,,The whole,house,The whole house,nsubj:pass
140.0,CMU,377.0,update on 7-27/2016-- 还有 两 个 卧室 招租 ， 欢迎 联系 。,7-27/2016 的 更新 - 还有 两 个 卧室 招租 ， 欢迎 联系 。,"7-27/2016 Updates - Two bedrooms are available for rent, please contact.",2.0,update,的,update,update,更新,更新,3.72137843774575e-05,,更新,update,更新 update,NA
141.0,CMU,380.0,可以 租 整 个 house ， 也 可以 租 单独 一 个 两 个 卧室 。,可以 租 整个 房子 ， 也 可以 租 单独 一 个 两 个 卧室 。,"You can rent the whole house, or you can rent a separate two-bedroom apartment.",3.0,house,整个,个,租,a,rent,9.98896317500174e-05,,rent,house,rent house,obj
