sent_type,university,sent_id,aligned_to,original_sentence,eng_translation,zh_translation,cs_word_id,first_cs_word_form,first_cs_word_translation,preceding_word,preceding_word_translation,ngram_eng,ngram_zh,dep_eng,dep_zh ,word_freq_zh,non_log_word_freq_zh,neg_base_e_word_freq_zh,base_e_word_freq_zh,word_freq_eng,non_log_word_freq_eng,neg_base_e_word_freq_eng,base_e_word_freq_eng,cs_word_pos_zh,cs_word_pos_eng,cs_word_length_zh,cs_word_length_eng,sentence_length_zh,ngram_surp_zh,base_2_ngram_prob_zh,raw_ngram_prob_zh,base_10_ngram_prob_zh,base_10_ngram_surp_zh,retrained_ngram_surp_zh,dep_surp_zh,gt_ngram_surp_eng,ngram_surp_eng,base_2_ngram_prob_eng,raw_ngram_prob_eng,base_10_ngram_prob_eng,base_10_ngram_surp_eng,dep_surp_eng,zh_word_index,cs_back_word,google_trans_surp_zh,fanyi_trans_surp_zh,llm_surp_zh,llm_surp_eng,,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,surprisal_first_cs_word_trans
code-switch,CMU,64,CMU_4714,一 层 有 doorman 帮忙 开门 和 收发 快递 ， 不用 担心 快递 丢失 等 问题 ；,"There is doorman on the first floor to help open the door and send and receive express, so you don't have to worry about the loss of express.",一 层 有 门卫 帮忙 开门 和 收发 快递 ， 不用 担心 快递 丢失 等 问题 ；,4,doorman,门卫,有,There are,There are doorman,有 门卫,nsubj is doorman,obj 有 门卫,61.50105944588420,0.00000000000000,-42.62928595636420,42.62928595636420,20.6343971,0.0000006,-14.3026742,14.3026742,NN,NNP,2,7,17,22.143454,-22.143454,0.000000,-6.665844,6.665844,7.2971773,3.6569927,24.7184623033575,26.1967034,-26.1967034,0.0000000,-7.8859935,7.8859935,4.925376,3,帮忙,23.8084323928971,23.8084323928971,17.2076807022095,14.6809453964233,,5,nsubj,2.791026 2.89797 2.120752 5.924223 5.556201 5.855171 1.99024 5.410367 6.423736 1.584157 4.428697 1.413452 6.046609 5.809309 2.508252 2.308789 1.973128,3.8260046470588200,9.93280360687018,11.319097967990100,7,1,0,0,2.120752,5.924223
code-switch,CMU,67,CMU_6327,八月 开始 可 签 一 年 lease 。,A one-year lease is available from August.,八月 开始 可 签 一 年 租约 。,7,lease,租约,年,years,years lease,年 租约,nsubj lease available,obj 签 租约,59.98542541527330,0.00000000000000,-41.57872850128560,41.57872850128560,16.2248575,0.0000131,-11.2462142,11.2462142,NN,NN,2,5,8,15.487198,-15.487198,0.000022,-4.662111,4.662111,8.026758,5.5680537,21.5259166639098,16.4006656,-16.4006656,0.0000116,-4.9370923,4.9370923,4.802618,6,,23.9638830146758,10.009226799323,27.9538173675537,6.51662349700928,,4,dobj,4.302052 2.663521 4.100472 5.744014 2.150431 0.4045706 5.26434 1.225863,3.23190795,7.34880605443795,10.066334999494700,5,3,0,0,0.4045706,5.26434
code-switch,CMU,68,CMU_6434,性格 非常 nice 好 相处 ， 绝对 不 会 打扰 你 。,"Personality is very nice and easy to get along with, will never bother you.",性格 非常 好好 相处 ， 绝对 不 会 打扰 你 。,3,nice,好好,非常,very,very nice,非常 好好,root nice,advmod 好好 相处,55.32480095034480,0.00000000000000,-38.34822979377170,38.34822979377170,14.9276009,0.0000321,-10.3470245,10.3470245,AD,JJ,2,4,11,19.8214586,-19.8214586,0.0000011,-5.9668536,5.9668536,7.1807833,3.975411,8.81253641899918,8.8125364,-8.8125364,0.0022241,-2.6528378,2.6528378,4.5009704,2,好,23.8084323928971,23.854045787568,33.3955383300781,9.80719375610352,,4,advmod,4.531389 1.781411 6.455507 2.012454 0.2729289 4.544313 1.185932 2.945629 4.850398 1.571177 0.8059883,2.814284290909090,7.792737443373910,12.012245148550000,4,1,0,0,1.781411,6.455507
code-switch,CMU,69,CMU_1904,［ 治安 ］ 附近 治安 好 ， 公寓 有 doorman ， 收发 快递 也 方便 。,"There is a doorman in the apartment, and it is also convenient to send and receive express.",［ 治安 ］ 附近 治安 好 ， 公寓 有 门卫 ， 收发 快递 也 方便 。,10,doorman,门卫,有,There are,There are doorman,有 门卫,nsubj is doorman,obj 有 门卫,61.50105944588420,0.00000000000000,-42.62928595636420,42.62928595636420,20.6343971,0.0000006,-14.3026742,14.3026742,NN,NNP,2,7,16,22.257553,-22.257553,0.000000,-6.700191,6.700191,7.2971773,6.278286,26.4065512224672,26.1967034,-26.1967034,0.0000000,-7.8859935,7.8859935,4.925376,9,收发,24.3969242460403,24.2406982862443,25.9531269073486,2.47565865516663,,9,dobj,5.194147 5.250388 6.208732 4.069185 4.178795 3.183764 1.148435 5.263488 2.746676 5.869847 1.079181 6.134986 6.14892 3.148362 4.082433 1.293804,4.0625714375,9.93280360687018,11.319097967990100,7,1,0,0,2.746676,5.869847
code-switch,CMU,76,CMU_2480,an open-air shopping 经历 。,An open-air shopping experience.,一 次 露天 购物 经历 。,1,an,一,<s>,<s>,<s> an,<s> 一,det an experience,nummod 一 次,46.076754676539700,0.000000000000013,-31.937972593395800,31.937972593395800,8.58984471,0.00259537,-5.95402664,5.95402664,CD,DT,1,2,6,13.0753096,-13.0753096,0.0001159,-3.9360604,3.9360604,5.320925,0.8550439,14.5419242701859,14.5419243,-14.5419243,0.0000419,-4.3775554,4.3775554,1.4765079,0,经历,24.4209597245781,18.220978238071,7.13659906387329,0.0,,4,nummod,2.791026 1.386087 5.349654 5.400501 4.979455 1.138621,3.507557333333330,12.012245148550000,5.464026045787640,2,3,0,,,2.791026
code-switch,CMU,79,CMU_5643,（ 对比 其他 地方 ， 可能 和 很多 人 share ， 并且 还 很 贵 ！,"(Compared to other places, it may be shared with many people, and it is expensive!",（ 对比 其他 地方 ， 可能 和 很多 人 共用 ， 并且 还 很 贵 ！,10,share,共用,人,people,people share,人 共用,root share,advcl 共用  贵,57.7909257112167,0.0000000000000,-40.0576172186791,40.0576172186791,13.68798673,0.00007577,-9.48778941,9.48778941,JJ,NN,2,5,16,15.9050087,-15.9050087,0.0000163,-4.7878847,4.7878847,7.269732,4.2478914,18.0534148698799,11.6907333,-11.6907333,0.0003025,-3.5192614,3.5192614,3.4568233,9,并且,18.9783246928558,23.171557985823,34.5561275482178,14.2473840713501,,15,dep,2.636784 5.208936 2.244044 1.825154 0.8829458 2.80618 2.275777 3.728692 1.283624 10.51329 1.197862 2.404721 2.04499 2.718947 6.129158 4.027408,3.24553205,7.7081800553458500,11.319097967990100,5,5,0,0,1.283624,10.16642
code-switch,CMU,83,CMU_5238,附近 neighborhood 非常 安静 也 非常 安全 ， 临近 富人 区 。,"Neighborhood is very quiet and safe, close to the rich area.",附近 街区 非常 安静 也 非常 安全 ， 临近 富人 区 。,2,neighborhood,街区,附近,near,near neighborhood,附近 街区,nsubj neighborhood quiet,nsubj 街区 临近,57.864507445436800,0.000000000000000,-40.108620190294500,40.108620190294500,15.3567651,0.0000238,-10.6444984,10.6444984,NN,NN,2,12,12,14.942753,-14.942753,0.000032,-4.498217,4.498217,7.1670523,4.7896338,19.3685150449531,19.368515,-19.368515,0.000001,-5.830504,5.830504,4.658716,1,非常,23.8084323928971,23.8084323928971,16.5670952796936,0.0,,4,nsubj,4.302052 4.005742 4.259539 3.362691 3.304013 2.780048 3.275451 0.7766016 4.697981 5.747021 1.320391 0.5314789,3.1969174583333300,10.625950787430100,10.066334999494700,12,2,0,0,4.302052,4.005742
code-switch,CMU,84,CMU_6189,房子 目前 half furnished ，,"At present, the house is half furnished,",房子 目前 装修 了 一半 ，,3,half,装修,目前,At present,At present half,目前 装修,advmod half furnished,root 装修,57.586821577046200,0.000000000000000,-39.916143013538200,39.916143013538200,12.20208583,0.00021223,-8.45784139,8.45784139,VV,NN,2,4,6,19.038379,-19.038379,0.000002,-5.731123,5.731123,7.1807833,5.298877,14.2980402684004,13.437654,-13.437654,0.000090,-4.045137,4.045137,3.7753577,2,,23.8300096446446,23.854045787568,18.8737425804138,10.5117340087891,,0,root,5.512905 4.075258 5.853029 2.06606 3.584112 0.5963829,3.6146244833333300,10.066334999494700,9.527338498762020,4,0,1,0,4.075258,5.853029
code-switch,CMU,85,CMU_1032,房子 目前 几乎 是 fully furnished ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 ， 生活 用品 基本 齐全 。,"At present, the apartment is fully furnished, including TV, bed, desk, dining room table, chairs and other daily necessities.",房子 目前 几乎 是 完整 装修 ， 含 电视 ， 床 ， 书桌 ， 餐厅 大 桌子 ， 椅子 ， 生活 用品 基本 齐全 。,5,fully,完整,是,is,is fully,是 完整,advmod fully furnished,advcl 完整 装修 ,52.45151483190480,0.00000000000000,-36.35661962183300,36.35661962183300,13.83189817,0.00006858,-9.58754122,9.58754122,JJ,RB,2,5,25,8.0289152,-8.0289152,0.0038287,-2.4169443,2.4169443,7.3904843,4.35992,8.99958488862362,11.3249000,-11.3249000,0.0003898,-3.4091346,3.4091346,2.672306,4,含,14.2754890273354,24.5746939061101,24.2590866088867,8.2651834487915,,6,amod,5.512905 4.075258 3.372431 1.533199 2.684045 6.224767 0.7697079 4.372197 3.965559 2.017993 5.858712 1.459201 7.222059 0.8406437 4.891411 3.85801 4.925744 0.7938639 5.752962 1.504958 3.040445 7.434418 4.700052 3.899776 0.8626629,3.662919216,10.220485679322000,10.625950787430100,5,1,0,0,1.533199,2.684045
code-switch,CMU,87,CMU_5765,想 找 1-2 间 带 家具 的 house room 或者 apartment room ，,"Looking for 1-2 furnished house rooms or apartment rooms,",想 找 1-2 间 带 家具 的 住宅 房间 或者 公寓 房间 ，,8,house,住宅,的,the,the house,的 住宅,obl looking house,nmod 住宅 房间,53.45765438452490,0.00000000000000,-37.05402241598140,37.05402241598140,11.97831148,0.00024784,-8.30273283,8.30273283,NN,NNP,2,5,13,12.7683269,-12.7683269,0.0001433,-3.8436494,3.8436494,7.21781,3.755331,9.60587795784895,7.7593719,-7.7593719,0.0046153,-2.3358037,2.3358037,5.383753,7,或者,23.8084323928971,23.854045787568,32.213339805603,8.16868591308594,,12,compound:nn,4.705596 2.133937 10.51329 3.511236 3.61004 4.988709 1.33685 3.890894 4.52844 3.219029 4.965261 2.552972 1.107018,3.9279440000000000,6.694125154705800,10.625950787430100,5,4,0,0,1.33685,3.890894
code-switch,CMU,89,CMU_861,房间 是 一 栋 house 的 顶层 ， 非常 宽敞 。,"The room is the top floor of a house, very spacious.",房间 是 一 套 房子 的 顶层 ， 非常 宽敞 。,4,house,套,一,one,one house,一 套,nmod floor house,clf 套 房子,52.91315517165570,0.00000000000000,-36.67660432176400,36.67660432176400,11.97831148,0.00024784,-8.30273283,8.30273283,M,NNP,1,5,11,13.922642,-13.922642,0.000064,-4.191133,4.191133,7.2162104,2.6929011,28.5290207743493,28.258363,-28.258363,0.000000,-8.506615,8.506615,3.6325114,3,的,13.8723703954784,18.1416339855246,16.645149230957,5.33992624282837,,3,mark:clf,5.415995 2.180871 1.200952 2.08277 2.530627 1.075016 5.059387 0.8002014 4.018915 4.17708 1.303684,2.713227127272730,6.694125154705800,9.239656426310240,5,1,0,0,1.200952,2.08277
code-switch,CMU,92,CMU_2566,budget 灵活 。,Flexible budget.,资金 灵活 。,1,budget,资金,<s>,<s>,<s> budget,<s> 资金,root budget,nsubj 资金 灵活,50.2202845615511,0.0000000000000,-34.8100486507573,34.8100486507573,15.2745342,0.0000252,-10.5875003,10.5875003,NN,NN,2,6,3,17.996220,-17.996220,0.000004,-5.417402,5.417402,7.3514414,4.0230613,19.3236381217409,23.3027519,-23.3027519,0.0000001,-7.0148273,7.0148273,4.6296206,0,灵活,24.3969242460403,24.3969242460403,17.0794548988342,10.4481353759766,,2,nsubj,5.637844 4.456716 1.057211,3.7172570000000000,10.625950787430100,12.012245148550000,6,1,0,,,5.637844
code-switch,CMU,93,CMU_663,客厅 超大 ， walk-in closet 也 很 大 。,"The living room was huge, the walk-in closet was huge.",客厅 超大 ， 步入 式 衣柜 也 很 大 。,4,walk-in,步入,，,.,. walk-in,， 步入,compound walk-in closet,compound 步入 式,66.326592202390800,0.000000000000000,-45.974090381236400,45.974090381236400,21.4074712,0.0000004,-14.8385283,14.8385283,VV,VB,2,7,10,17.088792,-17.088792,0.000007,-5.144239,5.144239,7.239988,5.7171035,25.5469159577846,25.60237,-25.60237,0.00000,-7.70708,7.70708,8.916941,3,也,24.0507195438474,24.0507195438474,22.3833265304565,10.6381034851074,,9,dep,6.258925 6.321009 2.144395 5.390434 2.772047 6.924273 3.261696 2.325765 3.476881 1.896284,4.0771709,9.709660055555970,12.012245148550000,7,5,0,1,6.321009,5.390434
code-switch,CMU,95,CMU_4512,如果 感 兴趣 ， 请 通过 email 联系 em@7,"If you are interested, please contact em@7 via email",如果 感 兴趣 ， 请 通过 邮箱 联系 em@7,7,email,邮箱,通过,through,through email,通过 邮箱,obl contact email,obj 通过 邮箱,59.53229170088350,0.00000000000000,-41.26464014473960,41.26464014473960,18.2410044,0.0000032,-12.6437008,12.6437008,NN,NN,2,5,9,16.1607041,-16.1607041,0.0000137,-4.8648567,4.8648567,7.1940947,4.281067,8.1439037149524,8.1439037,-8.1439037,0.0035354,-2.4515593,2.4515593,3.6750517,6,联系,23.8084323928971,23.8084323928971,42.9605665206909,1.37536585330963,,8,nmod:prep,2.949325 5.120474 4.206441 0.547029 3.865889 4.282516 4.955325 4.667508 10.51329,4.567533,7.630218513876140,9.614349875751650,5,1,0,0,4.282516,4.955325
code-switch,CMU,97,CMU_1739,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,"The leasing office is located in the lobby and the staff is very good. If you have any problems, you can contact them at any time to solve them.",租约 办公室 就 在 大堂 ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,1,leasing,租约,<s>,<s>,<s> leasing,<s> 租约,compound leasing office,nmod 租约 室,59.98542541527330,0.00000000000000,-41.57872850128560,41.57872850128560,18.9832270,0.0000019,-13.1581703,13.1581703,NN,NN,2,7,21,23.1197578,-23.1197578,0.0000001,-6.9597406,6.9597406,7.3514414,6.417361,22.4413981905668,17.521968,-17.521968,0.000005,-5.274638,5.274638,5.034617,0,就,24.4209597245781,24.4209597245781,18.3343200683594,18.1236171722412,,2,compound:nn,6.527233 4.914629 2.867431 0.5183236 4.624774 0.9808132 4.682058 2.387231 2.789711 2.029384 0.5531858 2.337913 2.820983 1.689087 6.610256 1.330245 3.746214 2.568305 4.054883 3.555143 1.194873,2.9896512190476200,10.625950787430100,10.066334999494700,7,1,0,,,6.527233
code-switch,CMU,98,CMU_1997,房东人 很 nice 。,The landlord is very nice.,房东人 很 好 。,3,nice,好,很,very,very nice,很 好,root nice,root 好 ,49.04016574954840,0.00000000000000,-33.99205262349190,33.99205262349190,14.9276009,0.0000321,-10.3470245,10.3470245,VA,JJ,1,4,4,5.2072668,-5.2072668,0.0270680,-1.5675435,1.5675435,6.558925,4.301361,26.0028256743472,26.0028257,-26.0028257,0.0000000,-7.8276305,7.8276305,4.5009704,2,,24.1495269731017,21.7882772297591,10.291675567627,6.53473520278931,,0,root,10.51329 3.645963 3.559633 1.655329,4.84355375,7.792737443373910,6.786498474836820,4,0,1,0,3.645963,3.559633
code-switch,CMU,99,CMU_4577,由 正规 公司 管理 ， 欢迎 email 联系 咨询 详细 。,"For the formal management of the company, you are welcome to contact by email for consultation details.",由 正规 公司 管理 ， 欢迎 发 邮件 联系 咨询 详细 。,7,email,发,欢迎,welcome,welcome email,欢迎 发,compound email details,nmod 发 详细,50.39184903344860,0.00000000000000,-34.92896808073730,34.92896808073730,18.2410044,0.0000032,-12.6437008,12.6437008,VV,NN,1,5,12,17.0689425,-17.0689425,0.0000073,-5.1382637,5.1382637,6.8726544,4.630366,10.1355394610102,19.991599,-19.991599,0.000001,-6.018071,6.018071,4.6702914,6,联系,23.8084323928971,23.8084323928971,21.1753120422363,1.24493420124054,,6,ccomp,2.736628 5.054559 3.455236 2.731372 0.7125732 5.000037 4.866854 5.67024 3.218899 5.395529 5.34878 1.984262,3.8479141,7.630218513876140,8.716408282545690,5,1,0,0,5.000037,4.866854
code-switch,CMU,102,CMU_2208,卧室 内 家具 齐全 ， queen size 床 ， 拎包 入住 。,"Bedroom is fully furnished, Queen size bed, move-in bag.",卧室 内 家具 齐全 ， 标准 双人床 ， 拎包 入住 。,6,queen,标准,，,.,. queen,， 标准,compound queen bed,nsubj 标准 人床,50.405892366768300,0.000000000000001,-34.938702177633500,34.938702177633500,15.7283804,0.0000184,-10.9020825,10.9020825,NN,NNP,2,5,11,10.3852063,-10.3852063,0.0007477,-3.1262586,3.1262586,6.3303742,3.7438173,15.1272499936619,15.127250,-15.127250,0.000028,-4.553756,4.553756,4.212377,5,床,23.854045787568,24.0266830687312,21.9054145812988,13.662202835083,,7,compound:nn,6.527233 1.467137 5.110596 6.166569 0.370216 4.384405 8.131271 1.520604 10.51329 5.243498 0.9292497,4.578551700000000,8.004911963317550,11.319097967990100,5,1,0,1,6.166569,4.384405
code-switch,CMU,103,CMU_2557,有 indoor 和 outdoor 的 停车场 ， 而且 周围 的 街区 都 可以 免费 街趴 。,"There's parking at indoor and outdoor spaces, and there's free parking in all the surrounding neighborhoods.",有 室内 和 室外 的 停车场 ， 而且 周围 的 街区 都 可以 免费 街趴 。,2,indoor,室内,有,There are,There are indoor,有 室内,amod indoor spaces,nmod 室内 车场,55.56915287753510,0.00000000000000,-38.51760164316800,38.51760164316800,18.2453483,0.0000032,-12.6467117,12.6467117,NN,NNP,2,6,16,18.0965146,-18.0965146,0.0000036,-5.4475937,5.4475937,7.4738626,4.341498,15.9535231344875,14.453570,-14.453570,0.000045,-4.350958,4.350958,4.0074234,1,和,24.8276341482679,24.8276341482679,17.7930541038513,17.1101112365723,,4,conj,2.715695 4.671109 2.146345 0.1856366 0.903634 4.423057 0.6882755 2.88387 3.898997 0.5708259 3.0234 1.897645 1.602715 2.222576 10.51329 1.427697,2.735923,11.319097967990100,10.220485679322000,6,2,0,0,2.715695,4.671109
code-switch,CMU,107,CMU_4120,我 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,I am a young professional who has just graduated. I am quiet and easy to get along with. I also like to go out for fun at home.,我 是 刚 毕业 没 多久 的 年轻 工作者 ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,8,young,年轻,的,the,the young,的 年轻,amod young professional,amod 年轻 工作者,52.4679748929124,0.0000000000000,-36.3680288667122,36.3680288667122,12.0732657,0.0002321,-8.3685501,8.3685501,JJ,JJ,2,5,21,13.6890601,-13.6890601,0.0000757,-4.1208177,4.1208177,7.21781,2.773131,13.5568593123037,8.9528234,-8.9528234,0.0020180,-2.6950684,2.6950684,2.6785066,7,安静,24.4209597245781,23.977045822559,33.0141496658325,7.44675493240356,,9,amod,3.527254 1.29398 4.810775 1.513105 5.460276 6.227167 1.322219 3.864295 4.438061 0.7901119 5.789106 4.72127 3.757492 0.7833342 3.047284 6.876254 2.990236 3.829176 5.053157 5.78364 1.460633,3.6828012428571400,10.625950787430100,10.625950787430100,5,1,0,0,1.322219,3.864295
code-switch,CMU,108,CMU_2484,整个 公寓 总共 两 人 share ， 两 人 比较 好 协调 。,"The whole apartment is shared by two people, so it is easier for them to coordinate.",整个 公寓 总共 两 人 共用 ， 两 人 比较 好 协调 。,6,share,共用,人,people,people share,人 共用,root shared,root 共用,57.7909257112167,0.0000000000000,-40.0576172186791,40.0576172186791,13.68798673,0.00007577,-9.48778941,9.48778941,JJ,NN,2,5,13,14.6469414,-14.6469414,0.0000390,-4.4091687,4.4091687,7.269732,4.383787,27.5678075923813,11.8620687,-11.8620687,0.0002686,-3.5708385,3.5708385,3.4538605,5,两,23.8084323928971,13.8868928685308,36.2846412658691,11.0231685638428,,9,dep,3.732348 4.220335 5.209058 2.902849 1.009909 10.51329 1.197862 2.692784 0.4726976 4.174567 1.9546 5.860777 1.257738,3.476831892307690,7.7081800553458500,11.319097967990100,5,3,0,0,1.009909,10.16642
code-switch,CMU,110,CMU_3568,户型 ： 一 楼 是 超大 living room ， dining room ， sun room 及 厨房 。,"Type: The first floor is a large living room, dining room, sun room and kitchen.",户型 ： 一 楼 是 超大 客厅 ， 餐厅 ， 阳光 房及 厨房 。,7,living,客厅,超大,Very large,Very large living,超大 客厅,compound living room,parataxis 户型 客厅,57.1623695603126,0.0000000000000,-39.6219352948563,39.6219352948563,12.78389436,0.00014180,-8.86112033,8.86112033,NN,VBG,2,6,14,21.2252652,-21.2252652,0.0000004,-6.3894415,6.3894415,7.1670523,6.881863,14.1772197504325,14.1772198,-14.1772198,0.0000540,-4.2677684,4.2677684,3.344462,6,及,23.8084323928971,23.8084323928971,29.4147491455078,8.11201190948486,,0,root,6.482378 2.276336 2.337307 5.848589 1.85848 5.275753 6.825455 0.8922411 4.948161 0.8645111 5.011185 7.009802 2.467295 1.231964,3.8092469428571400,8.644949318563540,7.630218513876140,6,0,1,0,5.275753,6.825455
code-switch,CMU,117,CMU_6864,还有 其他 utility 吗 ？,Are there any other utilities?,还有 其他 设施 或 服务 吗 ？,3,utility,设施,其他,other,other utility,其他 设施,nsubj are utility,obj 有 设施,51.88382004779110,0.00000000000000,-35.96312358280600,35.96312358280600,15.6459168,0.0000195,-10.8449231,10.8449231,NN,NN,2,7,7,13.6597065,-13.6597065,0.0000773,-4.1119814,4.1119814,7.259735,3.6569927,25.1876693658911,25.02468,-25.02468,0.00000,-7.53318,7.53318,5.07059,2,吗,24.2166631398994,20.0938912637528,25.2220935821533,15.5554971694946,,5,conj,3.674056 1.284562 3.005598 2.843339 2.929498 4.827384 0.328867,2.6990434285714300,8.041953234997890,9.239656426310240,7,2,0,0,1.284562,3.005598
